FullCategoryName,UPC,BundleTitle,Condition,Order_Type,Average Checked In per Day,Average Produced per Day,Average Sold per Day After Listing,Average Sold per Day,Sold Quantity,GAAP Sales,Sold Recovery % (Lowest Retail),Sold Recovery % (Anchor MSRP),Average Shipped per Day,Shipped Quantity,Shipped GAAP Sales
Home -> Vacuums,8.17986E+11,"Eureka NEU100 AirSpeed Upright Carpet Vacuum Cleaner, Green & Black",BRAND NEW,B2BMarketplace,0.007352941,0.007751938,0.02173913,0.011111111,1,$25 ,50%,50%,0.014925373,1,$25 
Home -> Appliances -> Accessories,8.18257E+11,"Kenmore P9KB2L Replacement Refrigerator Filter, White",BRAND NEW,B2BMarketplace,0.168292683,0.726315789,0.201754386,1.014705882,69,$345 ,10%,26%,1.029850746,69,$345 
Electronics -> Cameras -> Accessories,8.18279E+11,GoPro AJDBD-001 Dual Battery Charger + Battery (HERO8 Black / HERO7 Black),BRAND NEW,B2BMarketplace,0.05982906,0.05982906,0.538461538,0.08045977,7,$154 ,45%,45%,0.085365854,7,$154 
Electronics -> Video Games -> Games -> Sony,8.19335E+11,"Merge Games Winter Games 2023, PlayStation 5",BRAND NEW,B2BMarketplace,0.008474576,0.008474576,0.076923077,0.00952381,1,$5 ,14%,14%,0.011111111,1,$5 
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,Outright Games Adventure Time: Pirates of the Enchiridion (NDS),BRAND NEW,B2BMarketplace,0.083333333,0.083333333,0.117647059,0.285714286,2,$16 ,40%,32%,,,
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,Outright Paw Patrol On a Roll (Nintendo Switch),BRAND NEW,B2BMarketplace,0.079646018,0.079646018,0.84375,0.097826087,9,$72 ,20%,20%,0.14516129,9,$72 
Electronics -> Video Games -> Games -> Sony,8.19338E+11,Bandai Namco Dragons: Dawn of New Riders - PlayStation 4,BRAND NEW,B2BMarketplace,0.067226891,0.067226891,0.374269006,0.071428571,8,$28 ,24%,7%,0.073394495,8,$28 
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,Nintendo Trollhunters Defenders of Arcadia (NS),BRAND NEW,B2BMarketplace,0.083333333,0.083333333,0.5,0.095238095,2,$6 ,16%,9%,0.071428571,1,$3 
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,Nintendo PAW Patrol: Mighty Pups Save Adventure Bay (NSW),BRAND NEW,B2BMarketplace,0.058823529,0.058823529,0.333333333,0.071428571,1,$7 ,18%,18%,0.083333333,1,$7 
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,Outright Games Hotel Transylvania Scary Tale Adventure (Nintendo Switch),BRAND NEW,B2BMarketplace,0.176470588,0.176470588,0.346153846,0.6,3,$18 ,20%,15%,,,
Electronics -> Video Games -> Games -> Microsoft,8.19338E+11,Outright Games The Addams Family: Mansion Mayhem (Xbox One),BRAND NEW,B2BMarketplace,0.029411765,0.029411765,0.333333333,0.032258065,1,$10 ,50%,33%,0.035714286,1,$10 
Electronics -> Video Games -> Games -> Sony,8.19338E+11,Outright Games Fast & Furious: Spy Racers Rise of SH1FT3R (PS4),BRAND NEW,B2BMarketplace,0.222222222,0.222222222,0.5,0.4,2,$10 ,14%,13%,,,
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,U & I Entertainment DreamWorks Dragons: Legends of The Nine Realms (Nintendo Switch),BRAND NEW,B2BMarketplace,0.1,0.1,0.2,0.2,1,$5 ,11%,25%,,,
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,Outright Games Paw Patrol Grand Prix (Nintendo Switch),BRAND NEW,B2BMarketplace,0.038461538,0.038461538,0.285714286,0.047619048,2,$14 ,14%,35%,0.025,1,$5 
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,U & I Entertainment L.O.L. SURPRISE! B.B.s Born to Travel (Nintendo Switch),BRAND NEW,B2BMarketplace,0.05,0.051282051,0.25,0.064516129,2,$10 ,14%,25%,0.08,2,$10 
Electronics -> Video Games -> Games -> Other,8.19338E+11,Outright Games Rainbow High: Runway Rush (Nintendo Switch),BRAND NEW,B2BMarketplace,0.022727273,0.022727273,0.166666667,0.026315789,1,$12 ,30%,30%,0.03030303,1,$12 
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,Outright Games Paw Patrol World (Nintendo Switch),BRAND NEW,B2BMarketplace,0.064102564,0.064102564,0.581395349,0.071428571,5,$57 ,29%,29%,0.06557377,4,$44 
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,Nintendo The Grinch Christmas Adventures (Nintendo Switch),BRAND NEW,B2BMarketplace,0.038461538,0.038461538,0.2,0.047619048,1,$10 ,25%,25%,0.076923077,1,$10 
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,U&I Entertainment Bluey: The Videogame (Nintendo Switch),BRAND NEW,B2BMarketplace,0.125,0.125,1,0.129032258,4,$52 ,35%,33%,0.16,4,$52 
Electronics -> Video Games -> Games -> Sony,8.19338E+11,Outright Games Bluey: The Videogame (Ps5),BRAND NEW,B2BMarketplace,0.042553191,0.042553191,0.333333333,0.052631579,2,$20 ,25%,29%,0.058823529,2,$20 
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,Outright Games Coco Melon: Play with Jj (Nintendo Switch),BRAND NEW,B2BMarketplace,0.068493151,0.11627907,0.203804348,0.137614679,15,$90 ,15%,30%,0.142857143,15,$90 
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,Outright Games Peppa Pig World Adventures (Nintendo Switch),BRAND NEW,B2BMarketplace,0.235741445,0.480620155,2.187820148,0.525423729,62,$310 ,13%,25%,0.553571429,62,$310 
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,Outright Games DC's Justice League: Cosmic Chaos (Nintendo Switch),BRAND NEW,B2BMarketplace,0.700460829,0.783505155,4.209145564,1.288135593,152,$762 ,13%,25%,1.348214286,151,$755 
Electronics -> Video Games -> Games -> Sony,8.19338E+11,Outright Games DCs Justice League: Cosmic Chaos (PlayStation 4),BRAND NEW,B2BMarketplace,0.169354839,0.325581395,0.505154639,0.403846154,42,$204 ,10%,24%,0.43956044,40,$198 
Electronics -> Video Games -> Games -> Nintendo,8.19338E+11,Outright Games PJ Masks: Heroes of the Night CIB (Nintendo Switch),BRAND NEW,B2BMarketplace,0.058823529,0.058823529,0.083333333,0.2,1,$4 ,27%,27%,,,
Electronics -> Wearable Technology -> Accessories -> Apple Watch,8.19856E+11,"WITHIT Bands for 42mm or 44mm Apple Watch, 3 Pack multi",BRAND NEW,B2BMarketplace,0.014669927,0.02955665,0.027777778,0.031088083,6,$42 ,23%,23%,0.031746032,6,$42 
Toys -> Action Figures,8.20651E+11,THE POKEMON COMPANY 210-85051 Pokemon TCG: Pokemon GO Poke Ball Tin,BRAND NEW,B2BMarketplace,0.010025063,0.031007752,0.014285714,0.033613445,4,$20 ,27%,27%,0.033898305,4,$20 
"Toys -> Boardgames, Puzzles & Building Blocks",8.20651E+11,Pokemon 860577 Sword and Shield - LOST ORIGIN Booster Pack,BRAND NEW,B2BMarketplace,0.126811594,0.271317829,0.334425334,0.315315315,35,$70 ,45%,14%,0.321100917,35,$70 
"Toys -> Boardgames, Puzzles & Building Blocks",8.20651E+11,POKEMON 18285-059 TCG Lost Origin Single Pack Blister,BRAND NEW,B2BMarketplace,0.007518797,0.023255814,0.008152174,0.096774194,3,$6 ,7%,15%,0.115384615,3,$6 
"Toys -> Boardgames, Puzzles & Building Blocks",8.20651E+11,Pokemon Trading Card Game: Cyclizar ex Box,BRAND NEW,B2BMarketplace,0.006289308,0.007751938,0.021276596,0.008928571,1,$8 ,36%,32%,0.009009009,1,$8 
"Toys -> Boardgames, Puzzles & Building Blocks",8.20651E+11,Pokemon TCG: Origin Forme Palkia VSTAR League Battle Deck,BRAND NEW,B2BMarketplace,0.034482759,0.03875969,0.192307692,0.042016807,5,$25 ,17%,17%,0.042372881,5,$25 
"Toys -> Boardgames, Puzzles & Building Blocks",8.20651E+11,Pokemon Trading Card Game: Chien-Pao ex OR Tinkaton ex Battle Deck (Styles May Vary),BRAND NEW,B2BMarketplace,0.015873016,0.015873016,0.142857143,0.017857143,2,$10 ,50%,50%,0.018018018,2,$10 
"Toys -> Boardgames, Puzzles & Building Blocks",8.20651E+11,Pokemon 290-85257 POK Trick or Trade BOOster Bundle Box,BRAND NEW,B2BMarketplace,0.380952381,0.380952381,3.555555556,0.428571429,48,$576 ,60%,60%,0.432432432,48,$576 
"Toys -> Boardgames, Puzzles & Building Blocks",8.20651E+11,Pokemon TCG: Scarlet & Violet-151 Booster Bundle,BRAND NEW,B2BMarketplace,0.03030303,0.03030303,0.5,0.032258065,1,$10 ,37%,35%,0.038461538,1,$10 
"Toys -> Boardgames, Puzzles & Building Blocks",8.20651E+11,Pokemon POC937 Scarlet & Violet Sleeved Booster Pack,BRAND NEW,B2BMarketplace,0.083333333,0.093023256,0.48,0.100840336,12,$36 ,38%,60%,0.101694915,12,$36 
"Toys -> Boardgames, Puzzles & Building Blocks",8.20651E+11,Pokemon Scarlet & Violet Base Set Espathra Checklane BLISTER Pack,BRAND NEW,B2BMarketplace,0.038461538,0.038461538,0.056338028,0.129032258,4,$10 ,31%,42%,0.153846154,4,$10 
"Toys -> Boardgames, Puzzles & Building Blocks",8.20651E+11,Pokemon TCG: S&V Obsidian Flames Premium Checklane,BRAND NEW,B2BMarketplace,0.03968254,0.03968254,0.357142857,0.044642857,5,$25 ,72%,84%,0.045045045,5,$25 
"Toys -> Boardgames, Puzzles & Building Blocks",8.20651E+11,Pokemon 210-85115 TCG: Collector Chest 2022,BRAND NEW,B2BMarketplace,0.027210884,0.031007752,0.114285714,0.035714286,4,$60 ,60%,77%,0.036036036,4,$60 
"Toys -> Boardgames, Puzzles & Building Blocks",8.20651E+11,Pokemon TCG: Scarlet & Violet-Paradox Rift Pokemon Center Elite Trainer Box (Iron Valiant),BRAND NEW,B2BMarketplace,0.016949153,0.016949153,0.035714286,0.032258065,1,$19 ,32%,76%,0.038461538,1,$19 
"Toys -> Boardgames, Puzzles & Building Blocks",8.20651E+11,"Pokemon 3 Pack Poke Ball: Poke Ball, Quick Ball, Ultra Ball",BRAND NEW,B2BMarketplace,0.090909091,0.095238095,2,0.1,22,$220 ,33%,33%,0.099547511,22,$220 
Home Improvement -> Tools -> Hand Tools,8.20909E+11,Worx 980387248 NITRO Professional Tool Set 53 Piece,BRAND NEW,B2BMarketplace,0.024590164,0.024691358,0.066666667,0.039215686,6,$120 ,29%,29%,0.04109589,6,$120 
"Sports, Fitness & Outdoors -> Camping & Hiking",8.20909E+11,Ozark Trail 31025B 120 Lumens Electric Camping Lantern,BRAND NEW,B2BMarketplace,0.011111111,0.011235955,0.071428571,0.013333333,1,$4 ,40%,40%,0.014285714,1,$4 
Patio & Garden -> Outdoor Play,8.21808E+11,"Play Day 53393E Jump 'N Away Bouncer with Blower, 13 ft. 11 in. x 9 ft. x 7 ft. 4 in.",BRAND NEW,B2BMarketplace,0.086956522,0.086956522,0.285714286,0.125,6,$84 ,7%,6%,0.461538462,6,$84 
Patio & Garden -> Outdoor Play,8.21808E+11,H2OGO! 1052613USX23 Triple Water Slide with Tsunami Splash Ramp 16',BRAND NEW,B2BMarketplace,0.017857143,0.017857143,0.052631579,0.027027027,2,$12 ,19%,20%,0.032786885,2,$12 
"Electronics -> Printers, Scanners & Faxes -> Ink, Toner, Accessories & Supplies",8.29161E+11,HP C9352AN Tri-color Original Ink Cartridge,BRAND NEW,B2BMarketplace,0.083333333,0.083333333,0.345070423,0.094594595,7,$105 ,60%,43%,0.12962963,7,$105 
"Home -> Appliances -> Small Appliances -> Food Processors, Blenders, Mixers & Ice Cream Makers",8.29486E+11,"Beautiful 19115 5.3 qt Stand Mixer, Lightweight & Powerful with Tilt-Head, Sage Green by Drew Barrymore",BRAND NEW,B2BMarketplace,0.02173913,0.02173913,0.043478261,0.043478261,1,$49 ,49%,49%,0.058823529,1,$49 
Home -> Appliances -> Small Appliances -> Kettles & Ice Tea Makers,8.29486E+11,"Beautiful by Drew Barrymore 19279 1.0L Electric Gooseneck Kettle, White Icing",BRAND NEW,B2BMarketplace,0.01,0.01,0.038461538,0.013513514,1,$11 ,26%,37%,0.014285714,1,$11 
"Home -> Appliances -> Small Appliances -> Food Processors, Blenders, Mixers & Ice Cream Makers",8.29486E+11,"Beautiful by Drew Barrymore 19314 5.3QT Capacity Lightweight & Powerful Tilt-Head Stand Mixer, Lavender",BRAND NEW,B2BMarketplace,0.021276596,0.021276596,0.041666667,0.043478261,1,$48 ,48%,48%,0.058823529,1,$48 
Home -> Home Security & Safety,8.2961E+11,Roku CS1000R Smart Home Indoor Camera SE - Wired Security Camera with Motion & Sound Detection,BRAND NEW,B2BMarketplace,0.6,0.615384615,2.666666667,0.774193548,24,$312 ,48%,48%,0.857142857,24,$312 
"Clothing, Shoes & Accessories -> Backpacks, Bags, Wallets & Accessories",8.40071E+11,Star Wars The Book of Boba Fett Collector's Box,BRAND NEW,B2BMarketplace,0.011049724,0.015503876,0.041666667,0.017857143,2,$32 ,53%,64%,0.018018018,2,$32 
Toys -> Action Figures,8.40071E+11,Avatar The Last Airbender Smols Blind Box Figure,BRAND NEW,B2BMarketplace,0.07518797,0.07751938,0.454545455,0.09009009,10,$40 ,33%,33%,0.09009009,10,$40 
"Clothing, Shoes & Accessories -> Clothing -> Mens -> Underwear & Socks",8.40071E+11,Culture Fly Harry Potter House Crests Mug Sock and Door Hanger Gift Set,BRAND NEW,B2BMarketplace,0.076923077,0.076923077,0.1,0.333333333,1,$22 ,94%,157%,,,
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,"OtterBox Galaxy S20 Ultra OtterBox Defender Series Pro, Black",BRAND NEW,B2BMarketplace,0.021276596,0.021276596,0.125,0.025641026,1,$3 ,8%,8%,0.025641026,1,$3 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,"OtterBox Galaxy S20 OtterBox Defender Series Pro, Black",BRAND NEW,B2BMarketplace,0.016806723,0.016806723,0.19047619,0.018518519,2,$8 ,10%,5%,0.022727273,2,$8 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,"OtterBox Defender Series Pro Phone Case for Apple iPhone 12, iPhone 12 Pro - Black",BRAND NEW,B2BMarketplace,0.158590308,0.160714286,2.063694268,0.191489362,36,$216 ,15%,13%,0.193548387,36,$216 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,"OtterBox Smartphone Case for Samsung Galaxy S21+ 5G, Black - Comfortable Grip",BRAND NEW,B2BMarketplace,0.051546392,0.051546392,0.675675676,0.052083333,5,$24 ,10%,7%,0.053191489,5,$24 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,OtterBox Phone Case for Samsung Galaxy A12 - Black,BRAND NEW,B2BMarketplace,0.852941176,0.852941176,6.133711507,1,87,$94 ,4%,4%,1.035714286,87,$94 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,OtterBox Commuter Lite Series Black Phone Case for Galaxy A32 - Premium Quality,BRAND NEW,B2BMarketplace,1.28,1.28,2.985422741,1.777777778,32,$174 ,18%,14%,2.461538462,32,$174 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,OtterBox 77-83531 Defender Series Pro Hard Shell for Apple iPhone 13 Pro - Black,BRAND NEW,B2BMarketplace,2.245283019,2.245283019,11.21219319,2.902439024,119,$595 ,20%,20%,11.9,119,$595 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,"OtterBox Defender Series Pro Case for Apple iPhone 13 Pro Max, and iPhone 12 Pro Max Black",BRAND NEW,B2BMarketplace,1.729166667,1.729166667,10.63117284,2.024390244,83,$482 ,16%,16%,2.515151515,83,$482 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,OtterBox 77-84360 Apple iPhone 13 Pro Max/iPhone 12 Pro Max Symmetry Case,BRAND NEW,B2BMarketplace,0.02238806,0.023255814,0.063829787,0.034482759,3,$6 ,4%,4%,0.036144578,3,$6 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,OtterBox 77-84393P2 Defender Series Pro Case for Apple iPhone 13 Pro - Black,BRAND NEW,B2BMarketplace,0.028301887,0.045454545,0.109505703,0.06741573,12,$59 ,10%,10%,0.071428571,12,$59 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,"OtterBox 77-84443P2 Defender Series Pro Case for Apple iPhone 12 and13 Pro Max, Black",BRAND NEW,B2BMarketplace,0.020618557,0.020833333,0.25,0.022988506,2,$10 ,10%,10%,0.024096386,2,$10 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,OtterBox 77-84646P2 Defender Series Pro XT Case for Apple iPhone 13 Pro - Black,BRAND NEW,B2BMarketplace,0.061032864,0.098484848,0.310947562,0.146067416,26,$130 ,9%,9%,0.154761905,26,$130 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,OtterBox 77-84662P2 Defender Series Pro XT Case for Apple iPhone 13 Pro Max and iPhone 12 Pro Max - Black,BRAND NEW,B2BMarketplace,0.005376344,0.005524862,0.333333333,0.005617978,1,$4 ,7%,7%,0.005952381,1,$4 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,OtterBox 77-85484P2 Defender Series Pro Case for Apple iPhone 13 - Black,BRAND NEW,B2BMarketplace,0.029126214,0.029126214,0.169811321,0.02970297,3,$15 ,10%,10%,0.032967033,3,$15 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,OtterBox 77-86573 Defender Series Pro Black Galaxy S22 Case,BRAND NEW,B2BMarketplace,2.115384615,2.115384615,13.08108108,2.820512821,110,$550 ,19%,19%,15.71428571,110,$550 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,OtterBox 77-86576 Defender Series Pro Black Galaxy S22+ Case,BRAND NEW,B2BMarketplace,9.754716981,9.754716981,63.39871917,12.6097561,517,"$2,194 ",14%,14%,51.7,517,"$2,194 "
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,OtterBox 77-86579 Defender Series Pro Black Galaxy S22 Ultra Case,BRAND NEW,B2BMarketplace,0.166666667,0.166666667,1.142857143,0.195121951,8,$40 ,13%,13%,0.8,8,$40 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40104E+11,OtterBox 77-86593P2 Defender Series Pro Case for Samsung Galaxy S22+ - Black,BRAND NEW,B2BMarketplace,0.020725389,0.031007752,0.085106383,0.032,4,$16 ,7%,7%,0.032258065,4,$16 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40169E+11,Speck iPhone 14 Plus CandyShell Pro with MagSafe Phone Case in Sweet Coral/Light Coral,BRAND NEW,B2BMarketplace,0.245098039,0.245098039,0.363372093,5,25,$25 ,7%,4%,5.75,23,$23 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40172E+11,Rifle Paper RP049278 Apple iPhone 14 Plus MagSafe Compatible Case - Garden Party Blue,BRAND NEW,B2BMarketplace,0.416666667,0.416666667,1.428571429,0.588235294,20,$40 ,17%,17%,0.8,20,$40 
Electronics -> Video Games -> Games -> Nintendo,8.40192E+11,Giants Software Farming Simulator 23 (Nintendo Switch),BRAND NEW,B2BMarketplace,0.066666667,0.066666667,0.4,0.08,2,$27 ,30%,45%,0.052631579,1,$15 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40262E+11,"OTTERBOX 77-83422 Superior Rugged Protective Case for Apple iPhone 13 Pro, Defender Series, Black",BRAND NEW,B2BMarketplace,0.003623188,0.003676471,0.011111111,0.005494505,1,$5 ,11%,8%,0.005555556,1,$5 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40262E+11,OtterBox Defender Series Case for iPhone 13 Pro Max,BRAND NEW,B2BMarketplace,0.051020408,0.051546392,5,0.052083333,5,$30 ,10%,13%,0.053191489,5,$30 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40262E+11,OtterBox Defender Case for Apple iPhone 14 Plus - Black,BRAND NEW,B2BMarketplace,0.096774194,0.034883721,1.208955224,0.156069364,27,$141 ,10%,8%,0.159763314,27,$141 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40262E+11,OtterBox Defender Series Case for iPhone 14 Pro Black,BRAND NEW,B2BMarketplace,0.17921147,0.162790698,1.088850174,0.331125828,50,$363 ,18%,11%,0.34965035,50,$363 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40262E+11,Otterbox iPhone 14 Pro Max Case Defender Series Black,BRAND NEW,B2BMarketplace,0.137096774,0.137096774,1.864516129,0.145299145,17,$85 ,8%,8%,0.145299145,17,$85 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40262E+11,OtterBox 77-88667 Defender Series Pro Black iPhone 14 Plus Case,BRAND NEW,B2BMarketplace,0.333333333,0.333333333,2.285714286,0.390243902,16,$80 ,15%,15%,1.6,16,$80 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40262E+11,OtterBox 77-88670-DSV Defender Series Pro Case for Apple iPhone 14 Plus - Black,BRAND NEW,B2BMarketplace,0.153846154,0.186046512,1.125,0.222222222,24,$125 ,10%,10%,0.255319149,24,$125 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40262E+11,"OtterBox 77-88676-DSV Defender Series Pro Case for Apple iPhone 14 Plus, Blue Suede Shoes",BRAND NEW,B2BMarketplace,0.189393939,0.186046512,1.860119048,0.192307692,25,$144 ,11%,11%,0.198412698,25,$144 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40262E+11,Otterbox 77-88688-DSV Defender Series Pro Case for Apple iPhone 14 and iPhone 13 Black,BRAND NEW,B2BMarketplace,0.008064516,0.008064516,0.142857143,0.008547009,1,$5 ,9%,9%,0.008474576,1,$5 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40262E+11,"OtterBox 77-88699-DSV Defender Series Pro Case for Apple iPhone 14 Pro, Black",BRAND NEW,B2BMarketplace,0.013513514,0.013513514,0.142857143,0.014925373,1,$5 ,9%,9%,0.016393443,1,$5 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40262E+11,OtterBox 77-88705-DSV Defender Series Pro Case for Apple iPhone 14 Pro - Blue Suede Shoes,BRAND NEW,B2BMarketplace,0.116504854,0.117647059,0.631578947,0.144578313,12,$67 ,10%,10%,0.144578313,12,$67 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40262E+11,"OtterBox 77-88723-DSV Apple iPhone 14 Pro Max Defender Series Pro Case, Blue Suede Shoes",BRAND NEW,B2BMarketplace,0.058252427,0.058823529,0.315789474,0.059405941,6,$36 ,11%,11%,0.065934066,6,$36 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40262E+11,"OtterBox 77-89629 Fitted Case for iPhone 13/14, Black",BRAND NEW,B2BMarketplace,0.09223301,0.277372263,1.360980207,0.324786325,38,$228 ,11%,9%,0.324786325,38,$228 
Electronics -> Cellular Phones -> Accessories -> Cases,8.40262E+11,OtterBox 77-89678-DSV Defender Series Pro Case for iPhone 14 & 13 - Blue Suede Shoes,BRAND NEW,B2BMarketplace,0.048543689,0.049019608,0.347222222,0.04950495,5,$28 ,10%,10%,0.052631579,5,$28 
Electronics -> Computers -> Accessories -> Keyboards & Mice,8.40273E+11,Razer RZ01-04620100-R3U1 Basilisk V3 Pro Customizable Wireless Gaming Mouse with HyperScroll Tilt Wheel - Black,BRAND NEW,B2BMarketplace,0.0625,0.0625,0.111111111,0.142857143,1,$75 ,54%,47%,,,
